,Series ID,Year,Period,Label,Value,DATE,Next Month Value,CPIAUCSL,CUUR0000SEHA,EXPGS,IMPGS,FEDFUNDS,GDI,GDP,LFWA64TTUSM647S,GASREGW,DSPI,SP500,LFP,EPR,EL,ClF,AWU,INDPRO,BOGZ1FA895050005Q,HLTHSCPCHCSA,UEL
146,LNS14000000,1960,M03,1960 Mar,5.4,1960-03-01,5.2,29.41,38.600,,,3.84,,,,,371.9,,58.5,55.4,64673.0,68399.0,13.0,23.7357,,,3726.0
147,LNS14000000,1960,M04,1960 Apr,5.2,1960-04-01,5.1,29.54,38.700,26.85,23.455,3.92,543.396,541.08,,,374.7,,59.5,56.4,65959.0,69579.0,12.6,23.5476,165627.0,,3620.0
148,LNS14000000,1960,M05,1960 May,5.1,1960-05-01,5.4,29.57,38.700,,,3.85,,,,,376.0,,59.5,56.4,66057.0,69626.0,11.9,23.5207,,,3569.0
149,LNS14000000,1960,M06,1960 Jun,5.4,1960-06-01,5.5,29.61,38.700,,,3.32,,,,,376.5,,59.7,56.5,66168.0,69934.0,11.9,23.225,,,3766.0
150,LNS14000000,1960,M07,1960 Jul,5.5,1960-07-01,5.6,29.55,38.700,27.561,22.879,3.23,545.291,545.604,,,377.7,,59.5,56.2,65909.0,69745.0,12.6,23.1443,166077.0,,3836.0
151,LNS14000000,1960,M08,1960 Aug,5.6,1960-08-01,5.5,29.61,38.800,,,2.98,,,,,377.5,,59.5,56.1,65895.0,69841.0,12.2,23.1175,,,3946.0
152,LNS14000000,1960,M09,1960 Sep,5.5,1960-09-01,6.1,29.61,38.800,,,2.6,,,,,378.3,,59.7,56.4,66267.0,70151.0,12.9,22.8755,,,3884.0
153,LNS14000000,1960,M10,1960 Oct,6.1,1960-10-01,6.1,29.75,38.900,27.622,21.742,2.47,543.938,540.197,,,380.1,,59.4,55.8,65632.0,69884.0,13.5,22.8487,154552.0,,4252.0
154,LNS14000000,1960,M11,1960 Nov,6.1,1960-11-01,6.6,29.78,39.000,,,2.44,,,,,379.8,,59.8,56.1,66109.0,70439.0,13.9,22.5261,,,4330.0
155,LNS14000000,1960,M12,1960 Dec,6.6,1960-12-01,6.6,29.81,39.000,,,1.98,,,,,378.2,,59.7,55.7,65778.0,70395.0,12.4,22.096,,,4617.0
156,LNS14000000,1961,M01,1961 Jan,6.6,1961-01-01,6.9,29.84,39.000,27.56,21.658,1.45,546.222,545.018,,,381.9,,59.6,55.7,65776.0,70447.0,13.7,22.1229,157359.0,,4671.0
157,LNS14000000,1961,M02,1961 Feb,6.9,1961-02-01,6.9,29.84,39.100,,,2.54,,,,,383.8,,59.6,55.5,65588.0,70420.0,13.6,22.096,,,4832.0
158,LNS14000000,1961,M03,1961 Mar,6.9,1961-03-01,7.0,29.84,39.100,,,2.02,,,,,385.2,,59.7,55.6,65850.0,70703.0,14.1,22.2304,,,4853.0
159,LNS14000000,1961,M04,1961 Apr,7.0,1961-04-01,7.1,29.81,39.200,26.627,21.899,1.49,556.721,555.545,,,385.8,,59.3,55.2,65374.0,70267.0,15.5,22.6874,162981.0,,4893.0
160,LNS14000000,1961,M05,1961 May,7.1,1961-05-01,6.9,29.84,39.200,,,1.98,,,,,389.2,,59.4,55.2,65449.0,70452.0,15.6,23.0368,,,5003.0
161,LNS14000000,1961,M06,1961 Jun,6.9,1961-06-01,7.0,29.84,39.200,,,1.73,,,,,393.3,,59.7,55.6,65993.0,70878.0,16.2,23.3594,,,4885.0
162,LNS14000000,1961,M07,1961 Jul,7.0,1961-07-01,6.6,29.92,39.200,27.779,23.326,1.17,567.148,567.664,,,395.5,,59.3,55.2,65608.0,70536.0,17.3,23.6282,172303.0,,4928.0
163,LNS14000000,1961,M08,1961 Aug,6.6,1961-08-01,6.7,29.94,39.200,,,2.0,,,,,395.9,,59.3,55.3,65852.0,70534.0,17.0,23.8432,,,4682.0
164,LNS14000000,1961,M09,1961 Sep,6.7,1961-09-01,6.5,29.98,39.300,,,1.88,,,,,396.7,,59.0,55.0,65541.0,70217.0,16.1,23.8164,,,4676.0
165,LNS14000000,1961,M10,1961 Oct,6.5,1961-10-01,6.1,29.98,39.400,28.442,23.87,2.26,582.407,580.612,,,400.8,,59.1,55.3,65919.0,70492.0,15.9,24.2733,178027.0,,4573.0
166,LNS14000000,1961,M11,1961 Nov,6.1,1961-11-01,6.0,29.98,39.400,,,2.61,,,,,404.6,,59.1,55.5,66081.0,70376.0,17.0,24.6497,,,4295.0
167,LNS14000000,1961,M12,1961 Dec,6.0,1961-12-01,5.8,30.01,39.500,,,2.33,,,,,407.1,,58.8,55.3,65900.0,70077.0,15.8,24.8647,,,4177.0
168,LNS14000000,1962,M01,1962 Jan,5.8,1962-01-01,5.5,30.04,39.500,28.325,24.314,2.15,592.505,594.013,,,406.9,,58.8,55.4,66108.0,70189.0,15.3,24.6496,184527.0,,4081.0
169,LNS14000000,1962,M02,1962 Feb,5.5,1962-02-01,5.6,30.11,39.500,,,2.37,,,,,409.8,,59.0,55.7,66538.0,70409.0,16.0,25.0529,,,3871.0
170,LNS14000000,1962,M03,1962 Mar,5.6,1962-03-01,5.6,30.17,39.600,,,2.85,,,,,413.1,,58.9,55.7,66493.0,70414.0,15.0,25.1873,,,3921.0
171,LNS14000000,1962,M04,1962 Apr,5.6,1962-04-01,5.5,30.21,39.600,29.662,24.884,2.78,600.073,600.366,,,415.4,,58.7,55.4,66372.0,70278.0,14.9,25.241,184315.0,,3906.0
172,LNS14000000,1962,M05,1962 May,5.5,1962-05-01,5.5,30.24,39.700,,,2.36,,,,,415.9,,58.9,55.7,66688.0,70551.0,15.5,25.2141,,,3863.0
173,LNS14000000,1962,M06,1962 Jun,5.5,1962-06-01,5.4,30.21,39.700,,,2.68,,,,,416.2,,58.8,55.6,66670.0,70514.0,15.1,25.1604,,,3844.0
174,LNS14000000,1962,M07,1962 Jul,5.4,1962-07-01,5.7,30.22,39.700,29.593,25.111,2.71,607.427,609.027,,,417.8,,58.5,55.3,66483.0,70302.0,14.6,25.4023,187514.0,,3819.0
175,LNS14000000,1962,M08,1962 Aug,5.7,1962-08-01,5.6,30.28,39.800,,,2.93,,,,,418.8,,59.0,55.7,66968.0,70981.0,14.5,25.4292,,,4013.0
176,LNS14000000,1962,M09,1962 Sep,5.6,1962-09-01,5.4,30.42,39.800,,,2.9,,,,,421.0,,59.0,55.7,67192.0,71153.0,14.1,25.5905,,,3961.0
177,LNS14000000,1962,M10,1962 Oct,5.4,1962-10-01,5.7,30.38,39.900,28.683,25.55,2.9,615.802,612.28,,,422.6,,58.7,55.5,67114.0,70917.0,14.1,25.6174,186524.0,,3803.0
178,LNS14000000,1962,M11,1962 Nov,5.7,1962-11-01,5.5,30.38,39.900,,,2.94,,,,,424.1,,58.5,55.2,66847.0,70871.0,13.3,25.7249,,,4024.0
179,LNS14000000,1962,M12,1962 Dec,5.5,1962-12-01,5.7,30.38,39.900,,,2.93,,,,,425.9,,58.4,55.2,66947.0,70854.0,13.6,25.7249,,,3907.0
180,LNS14000000,1963,M01,1963 Jan,5.7,1963-01-01,5.9,30.44,40.000,29.161,25.185,2.92,623.85,621.672,,,430.0,,58.6,55.2,67072.0,71146.0,13.8,25.913,191701.0,,4074.0
181,LNS14000000,1963,M02,1963 Feb,5.9,1963-02-01,5.7,30.48,40.000,,,3.0,,,,,427.9,,58.6,55.1,67024.0,71262.0,14.1,26.2088,,,4238.0
182,LNS14000000,1963,M03,1963 Mar,5.7,1963-03-01,5.7,30.51,40.000,,,2.98,,,,,429.4,,58.6,55.3,67351.0,71423.0,14.5,26.37,,,4072.0
183,LNS14000000,1963,M04,1963 Apr,5.7,1963-04-01,5.9,30.48,40.000,31.448,25.89,2.9,634.043,629.752,,,431.1,,58.8,55.5,67642.0,71697.0,14.5,26.612,195157.0,,4055.0
184,LNS14000000,1963,M05,1963 May,5.9,1963-05-01,5.6,30.51,40.000,,,3.0,,,,,433.5,,58.8,55.3,67615.0,71832.0,14.5,26.9345,,,4217.0
185,LNS14000000,1963,M06,1963 Jun,5.6,1963-06-01,5.6,30.61,40.100,,,2.99,,,,,436.6,,58.5,55.3,67649.0,71626.0,14.0,27.0152,,,3977.0
186,LNS14000000,1963,M07,1963 Jul,5.6,1963-07-01,5.4,30.69,40.100,31.215,26.704,3.02,643.45,644.444,,,438.0,,58.7,55.4,67905.0,71956.0,14.0,26.9076,201144.0,,4051.0
187,LNS14000000,1963,M08,1963 Aug,5.4,1963-08-01,5.5,30.75,40.100,,,3.49,,,,,440.3,,58.5,55.4,67908.0,71786.0,13.9,26.9614,,,3878.0
188,LNS14000000,1963,M09,1963 Sep,5.5,1963-09-01,5.5,30.72,40.200,,,3.48,,,,,443.5,,58.7,55.5,68174.0,72131.0,14.2,27.2302,,,3957.0
189,LNS14000000,1963,M10,1963 Oct,5.5,1963-10-01,5.7,30.75,40.300,32.474,26.764,3.5,654.309,653.938,,,447.0,,58.8,55.5,68294.0,72281.0,13.9,27.4184,203998.0,,3987.0
190,LNS14000000,1963,M11,1963 Nov,5.7,1963-11-01,5.5,30.78,40.300,,,3.48,,,,,448.5,,58.8,55.4,68267.0,72418.0,13.3,27.5528,,,4151.0
191,LNS14000000,1963,M12,1963 Dec,5.5,1963-12-01,5.6,30.88,40.300,,,3.38,,,,,452.8,,58.5,55.3,68213.0,72188.0,13.3,27.499,,,3975.0
192,LNS14000000,1964,M01,1964 Jan,5.6,1964-01-01,5.4,30.94,40.300,34.192,26.978,3.48,667.299,669.822,,,455.3,,58.6,55.3,68327.0,72356.0,13.5,27.7409,209966.0,,4029.0
193,LNS14000000,1964,M02,1964 Feb,5.4,1964-02-01,5.4,30.91,40.400,,,3.48,,,,,457.4,,58.8,55.6,68751.0,72683.0,13.2,27.9291,,,3932.0
194,LNS14000000,1964,M03,1964 Mar,5.4,1964-03-01,5.3,30.94,40.400,,,3.43,,,,,468.5,,58.7,55.5,68763.0,72713.0,13.5,27.9291,,,3950.0
195,LNS14000000,1964,M04,1964 Apr,5.3,1964-04-01,5.1,30.95,40.500,34.03,27.726,3.47,678.727,678.674,,,471.4,,59.1,55.9,69356.0,73274.0,12.4,28.3861,212107.0,,3918.0
196,LNS14000000,1964,M05,1964 May,5.1,1964-05-01,5.2,30.98,40.500,,,3.5,,,,,473.9,,59.1,56.1,69631.0,73395.0,13.6,28.5474,,,3764.0
197,LNS14000000,1964,M06,1964 Jun,5.2,1964-06-01,4.9,31.01,40.500,,,3.5,,,,,476.2,,58.7,55.6,69218.0,73032.0,13.6,28.628,,,3814.0
198,LNS14000000,1964,M07,1964 Jul,4.9,1964-07-01,5.0,31.02,40.500,35.375,28.429,3.42,691.1,692.031,,,479.0,,58.6,55.7,69399.0,73007.0,14.7,28.8162,216047.0,,3608.0
199,LNS14000000,1964,M08,1964 Aug,5.0,1964-08-01,5.1,31.05,40.600,,,3.5,,,,,481.5,,58.6,55.7,69463.0,73118.0,13.0,29.0043,,,3655.0
200,LNS14000000,1964,M09,1964 Sep,5.1,1964-09-01,5.1,31.08,40.600,,,3.45,,,,,484.2,,58.7,55.7,69578.0,73290.0,12.7,29.1119,,,3712.0
201,LNS14000000,1964,M10,1964 Oct,5.1,1964-10-01,4.8,31.12,40.700,36.48,29.285,3.36,700.907,697.319,,,484.3,,58.6,55.6,69582.0,73308.0,12.6,28.7087,216702.0,,3726.0
202,LNS14000000,1964,M11,1964 Nov,4.8,1964-11-01,5.0,31.21,40.700,,,3.52,,,,,488.1,,58.5,55.7,69735.0,73286.0,14.0,29.5957,,,3551.0
203,LNS14000000,1964,M12,1964 Dec,5.0,1964-12-01,4.9,31.25,40.700,,,3.85,,,,,493.5,,58.6,55.6,69814.0,73465.0,12.7,29.9452,,,3651.0
204,LNS14000000,1965,M01,1965 Jan,4.9,1965-01-01,5.1,31.28,40.700,32.969,28.457,3.9,720.152,717.79,,,495.0,,58.6,55.7,69997.0,73569.0,12.2,30.2677,233095.0,,3572.0
205,LNS14000000,1965,M02,1965 Feb,5.1,1965-02-01,4.7,31.28,40.800,,,3.98,,,,,495.4,,58.7,55.7,70127.0,73857.0,12.6,30.4559,,,3730.0
206,LNS14000000,1965,M03,1965 Mar,4.7,1965-03-01,4.8,31.31,40.800,,,4.05,,,,,497.7,,58.7,55.9,70439.0,73949.0,12.0,30.8591,,,3510.0
207,LNS14000000,1965,M04,1965 Apr,4.8,1965-04-01,4.6,31.38,40.900,38.367,31.679,4.09,732.681,730.191,,,499.0,,58.8,56.0,70633.0,74228.0,11.4,30.9935,234228.0,,3595.0
208,LNS14000000,1965,M05,1965 May,4.6,1965-05-01,4.6,31.48,40.900,,,4.1,,,,,505.6,,59.0,56.2,71034.0,74466.0,11.1,31.2354,,,3432.0
209,LNS14000000,1965,M06,1965 Jun,4.6,1965-06-01,4.4,31.61,40.900,,,4.05,,,,,507.8,,58.8,56.1,71025.0,74412.0,11.6,31.4774,,,3387.0
210,LNS14000000,1965,M07,1965 Jul,4.4,1965-07-01,4.4,31.58,40.900,37.551,32.03,4.09,745.903,749.323,,,513.5,,59.1,56.5,71460.0,74761.0,11.6,31.7731,242120.0,,3301.0
211,LNS14000000,1965,M08,1965 Aug,4.4,1965-08-01,4.3,31.55,41.000,,,4.12,,,,,516.2,,58.9,56.3,71362.0,74616.0,11.9,31.9075,,,3254.0
212,LNS14000000,1965,M09,1965 Sep,4.3,1965-09-01,4.2,31.62,41.000,,,4.02,,,,,529.9,,58.7,56.2,71286.0,74502.0,11.9,31.9881,,,3216.0
213,LNS14000000,1965,M10,1965 Oct,4.2,1965-10-01,4.1,31.65,41.100,39.698,33.948,4.08,767.46,771.857,,,527.5,,58.9,56.4,71695.0,74838.0,12.1,32.3107,247503.0,,3143.0
214,LNS14000000,1965,M11,1965 Nov,4.1,1965-11-01,4.0,31.75,41.100,,,4.1,,,,,532.1,,58.8,56.4,71724.0,74797.0,11.7,32.4451,,,3073.0
215,LNS14000000,1965,M12,1965 Dec,4.0,1965-12-01,4.0,31.85,41.100,,,4.32,,,,,536.3,,59.0,56.6,72062.0,75093.0,11.4,32.8483,,,3031.0
216,LNS14000000,1966,M01,1966 Jan,4.0,1966-01-01,3.8,31.88,41.200,39.356,34.99,4.42,789.329,795.734,,,537.2,,59.0,56.7,72198.0,75186.0,11.9,33.1709,263523.0,,2988.0
217,LNS14000000,1966,M02,1966 Feb,3.8,1966-02-01,3.8,32.08,41.300,,,4.6,,,,,541.7,,58.8,56.6,72134.0,74954.0,11.2,33.3859,,,2820.0
218,LNS14000000,1966,M03,1966 Mar,3.8,1966-03-01,3.8,32.18,41.300,,,4.66,,,,,545.2,,58.8,56.6,72188.0,75075.0,11.1,33.8429,,,2887.0
219,LNS14000000,1966,M04,1966 Apr,3.8,1966-04-01,3.9,32.28,41.400,40.872,36.24,4.67,801.086,804.981,,,545.0,,59.0,56.8,72510.0,75338.0,10.8,33.8967,260431.0,,2828.0
220,LNS14000000,1966,M05,1966 May,3.9,1966-05-01,3.8,32.35,41.400,,,4.9,,,,,546.5,,59.0,56.7,72497.0,75447.0,10.2,34.2192,,,2950.0
221,LNS14000000,1966,M06,1966 Jun,3.8,1966-06-01,3.8,32.38,41.400,,,5.17,,,,,550.2,,59.1,56.9,72775.0,75647.0,9.7,34.3805,,,2872.0
222,LNS14000000,1966,M07,1966 Jul,3.8,1966-07-01,3.8,32.45,41.400,40.857,38.171,5.3,814.396,819.638,,,553.1,,59.1,56.9,72860.0,75736.0,9.7,34.5687,264787.0,,2876.0
223,LNS14000000,1966,M08,1966 Aug,3.8,1966-08-01,3.7,32.65,41.600,,,5.53,,,,,558.1,,59.3,57.0,73146.0,76046.0,9.8,34.5955,,,2900.0
224,LNS14000000,1966,M09,1966 Sep,3.7,1966-09-01,3.7,32.75,41.600,,,5.4,,,,,563.2,,59.3,57.1,73258.0,76056.0,10.1,34.9181,,,2798.0
225,LNS14000000,1966,M10,1966 Oct,3.7,1966-10-01,3.6,32.85,41.700,42.594,38.829,5.53,828.503,833.302,,,566.5,,59.3,57.1,73401.0,76199.0,10.3,35.16,269780.0,,2798.0
226,LNS14000000,1966,M11,1966 Nov,3.6,1966-11-01,3.8,32.88,41.800,,,5.76,,,,,570.0,,59.6,57.4,73840.0,76610.0,9.7,34.9181,,,2770.0
227,LNS14000000,1966,M12,1966 Dec,3.8,1966-12-01,3.9,32.92,41.800,,,5.4,,,,,570.7,,59.5,57.3,73729.0,76641.0,9.5,34.9987,,,2912.0
228,LNS14000000,1967,M01,1967 Jan,3.9,1967-01-01,3.8,32.9,41.900,43.886,39.432,4.94,836.797,844.17,,,576.6,,59.5,57.1,73671.0,76639.0,9.3,35.1638,266863.0,,2968.0
229,LNS14000000,1967,M02,1967 Feb,3.8,1967-02-01,3.8,33.0,42.000,,,5.0,,,,,578.4,,59.3,57.0,73606.0,76521.0,9.2,34.765,,,2915.0
230,LNS14000000,1967,M03,1967 Mar,3.8,1967-03-01,3.8,33.0,42.000,,,4.53,,,,,583.0,,59.1,56.8,73439.0,76328.0,8.9,34.5691,,,2889.0
231,LNS14000000,1967,M04,1967 Apr,3.8,1967-04-01,3.8,33.1,42.100,43.239,39.02,4.05,845.681,848.983,,,583.8,,59.4,57.1,73882.0,76777.0,8.8,34.8951,263367.0,,2895.0
232,LNS14000000,1967,M05,1967 May,3.8,1967-05-01,3.9,33.1,42.100,,,3.94,,,,,586.1,,59.3,57.0,73844.0,76773.0,8.7,34.5907,,,2929.0
233,LNS14000000,1967,M06,1967 Jun,3.9,1967-06-01,3.8,33.3,42.200,,,3.98,,,,,590.2,,59.6,57.3,74278.0,77270.0,8.3,34.5863,,,2992.0
234,LNS14000000,1967,M07,1967 Jul,3.8,1967-07-01,3.8,33.4,42.200,42.845,39.543,3.79,862.763,865.233,,,594.5,,59.6,57.4,74520.0,77464.0,8.3,34.5076,270266.0,,2944.0
235,LNS14000000,1967,M08,1967 Aug,3.8,1967-08-01,3.8,33.5,42.300,,,3.9,,,,,598.5,,59.7,57.4,74767.0,77712.0,8.9,35.1687,,,2945.0
236,LNS14000000,1967,M09,1967 Sep,3.8,1967-09-01,4.0,33.6,42.400,,,3.99,,,,,600.2,,59.7,57.4,74854.0,77812.0,8.4,35.1116,,,2958.0
237,LNS14000000,1967,M10,1967 Oct,4.0,1967-10-01,3.9,33.7,42.500,43.896,41.652,3.88,881.145,881.439,,,602.8,,59.9,57.5,75051.0,78194.0,8.7,35.3976,276343.0,,3143.0
238,LNS14000000,1967,M11,1967 Nov,3.9,1967-11-01,3.8,33.9,42.500,,,4.13,,,,,608.5,,59.8,57.5,75125.0,78191.0,8.9,35.9038,,,3066.0
239,LNS14000000,1967,M12,1967 Dec,3.8,1967-12-01,3.7,34.0,42.700,,,4.51,,,,,610.5,,59.9,57.6,75473.0,78491.0,8.6,36.2905,,,3018.0
240,LNS14000000,1968,M01,1968 Jan,3.7,1968-01-01,3.8,34.1,42.700,45.452,44.399,4.61,904.129,909.387,,,616.7,,59.2,57.0,74700.0,77578.0,9.4,36.2514,286329.0,,2878.0
241,LNS14000000,1968,M02,1968 Feb,3.8,1968-02-01,3.7,34.2,42.800,,,4.71,,,,,623.6,,59.6,57.3,75229.0,78230.0,8.7,36.3813,,,3001.0
242,LNS14000000,1968,M03,1968 Mar,3.7,1968-03-01,3.5,34.3,42.900,,,5.05,,,,,631.6,,59.6,57.4,75379.0,78256.0,8.5,36.4949,,,2877.0
243,LNS14000000,1968,M04,1968 Apr,3.5,1968-04-01,3.5,34.4,43.000,47.165,45.416,5.76,927.463,934.344,,,635.7,,59.5,57.4,75561.0,78270.0,8.7,36.5477,296243.0,,2709.0
244,LNS14000000,1968,M05,1968 May,3.5,1968-05-01,3.7,34.5,43.100,,,6.12,,,,,640.7,,59.9,57.8,76107.0,78847.0,8.2,36.9577,,,2740.0
245,LNS14000000,1968,M06,1968 Jun,3.7,1968-06-01,3.7,34.7,43.200,,,6.07,,,,,645.6,,60.0,57.8,76182.0,79120.0,7.9,37.0934,,,2938.0
246,LNS14000000,1968,M07,1968 Jul,3.7,1968-07-01,3.5,34.9,43.300,49.891,48.24,6.03,949.276,950.825,,,646.3,,59.8,57.6,76087.0,78970.0,8.4,37.0366,297175.0,,2883.0
247,LNS14000000,1968,M08,1968 Aug,3.5,1968-08-01,3.4,35.0,43.400,,,6.03,,,,,649.8,,59.6,57.5,76043.0,78811.0,8.3,37.1399,,,2768.0
248,LNS14000000,1968,M09,1968 Sep,3.4,1968-09-01,3.4,35.1,43.500,,,5.78,,,,,652.1,,59.5,57.5,76172.0,78858.0,8.2,37.2806,,,2686.0
249,LNS14000000,1968,M10,1968 Oct,3.4,1968-10-01,3.4,35.3,43.600,49.116,48.17,5.91,969.185,968.03,,,657.3,,59.5,57.5,76224.0,78913.0,8.4,37.3546,302521.0,,2689.0
250,LNS14000000,1968,M11,1968 Nov,3.4,1968-11-01,3.4,35.4,43.700,,,5.82,,,,,662.0,,59.6,57.6,76494.0,79209.0,8.1,37.8378,,,2715.0
251,LNS14000000,1968,M12,1968 Dec,3.4,1968-12-01,3.4,35.6,43.800,,,6.02,,,,,665.7,,59.7,57.7,76778.0,79463.0,8.2,37.9573,,,2685.0
252,LNS14000000,1969,M01,1969 Jan,3.4,1969-01-01,3.4,35.7,43.900,44.042,43.804,6.3,988.736,993.337,,,667.1,,59.6,57.6,76805.0,79523.0,8.1,38.1869,317307.0,,2718.0
253,LNS14000000,1969,M02,1969 Feb,3.4,1969-02-01,3.4,35.8,44.100,,,6.61,,,,,668.9,,60.0,57.9,77327.0,80019.0,7.9,38.4313,,,2692.0
254,LNS14000000,1969,M03,1969 Mar,3.4,1969-03-01,3.4,36.1,44.100,,,6.79,,,,,673.3,,59.9,57.9,77367.0,80079.0,7.9,38.7326,,,2712.0
255,LNS14000000,1969,M04,1969 Apr,3.4,1969-04-01,3.4,36.3,44.300,53.775,52.671,7.41,1007.398,1009.02,,,675.3,,60.0,57.9,77523.0,80281.0,7.9,38.5901,316228.0,,2758.0
256,LNS14000000,1969,M05,1969 May,3.4,1969-05-01,3.5,36.4,44.400,,,8.67,,,,,685.7,,59.8,57.8,77412.0,80125.0,7.9,38.4443,,,2713.0
257,LNS14000000,1969,M06,1969 Jun,3.5,1969-06-01,3.5,36.6,44.500,,,8.9,,,,,693.9,,60.1,58.0,77880.0,80696.0,7.7,38.8198,,,2816.0
258,LNS14000000,1969,M07,1969 Jul,3.5,1969-07-01,3.5,36.8,44.700,53.596,52.365,8.61,1028.459,1029.956,,,701.8,,60.1,58.0,77959.0,80827.0,7.8,39.0248,321459.0,,2868.0
259,LNS14000000,1969,M08,1969 Aug,3.5,1969-08-01,3.7,36.9,44.800,,,9.19,,,,,708.1,,60.3,58.1,78250.0,81106.0,7.9,39.1145,,,2856.0
260,LNS14000000,1969,M09,1969 Sep,3.7,1969-09-01,3.7,37.1,45.000,,,9.15,,,,,712.6,,60.3,58.1,78250.0,81290.0,8.0,39.1057,,,3040.0
261,LNS14000000,1969,M10,1969 Oct,3.7,1969-10-01,3.5,37.3,45.200,56.275,53.126,9.0,1039.539,1038.147,,,716.7,,60.4,58.1,78445.0,81494.0,7.6,39.1171,312764.0,,3049.0
262,LNS14000000,1969,M11,1969 Nov,3.5,1969-11-01,3.5,37.5,45.300,,,8.85,,,,,721.0,,60.2,58.1,78541.0,81397.0,8.0,38.7484,,,2856.0
263,LNS14000000,1969,M12,1969 Dec,3.5,1969-12-01,3.9,37.7,45.500,,,8.97,,,,,725.7,,60.2,58.1,78740.0,81624.0,8.0,38.6444,,,2884.0
264,LNS14000000,1970,M01,1970 Jan,3.9,1970-01-01,4.2,37.9,45.600,57.031,53.517,8.98,1047.063,1051.2,,,732.1,,60.4,58.0,78780.0,81981.0,7.9,37.9288,310380.0,,3201.0
265,LNS14000000,1970,M02,1970 Feb,4.2,1970-02-01,4.4,38.1,45.800,,,8.98,,,,,737.4,,60.4,57.9,78698.0,82151.0,8.0,37.9038,,,3453.0
266,LNS14000000,1970,M03,1970 Mar,4.4,1970-03-01,4.6,38.3,46.000,,,7.76,,,,,742.0,,60.6,57.9,78863.0,82498.0,8.3,37.8546,,,3635.0
267,LNS14000000,1970,M04,1970 Apr,4.6,1970-04-01,4.8,38.5,46.100,60.411,55.204,8.1,1061.858,1067.375,,,753.8,,60.6,57.9,78930.0,82727.0,8.2,37.7573,314843.0,,3797.0
268,LNS14000000,1970,M05,1970 May,4.8,1970-05-01,4.9,38.6,46.200,,,7.95,,,,,753.1,,60.3,57.5,78564.0,82483.0,8.6,37.7133,,,3919.0
269,LNS14000000,1970,M06,1970 Jun,4.9,1970-06-01,5.0,38.8,46.400,,,7.61,,,,,756.6,,60.2,57.3,78413.0,82484.0,8.6,37.5913,,,4071.0
270,LNS14000000,1970,M07,1970 Jul,5.0,1970-07-01,5.1,38.9,46.500,60.519,56.431,7.21,1079.478,1086.059,,,770.2,,60.4,57.4,78726.0,82901.0,8.9,37.6836,319632.0,,4175.0
271,LNS14000000,1970,M08,1970 Aug,5.1,1970-08-01,5.4,39.0,46.700,,,6.62,,,,,774.6,,60.3,57.2,78624.0,82880.0,8.8,37.6164,,,4256.0
272,LNS14000000,1970,M09,1970 Sep,5.4,1970-09-01,5.5,39.2,46.800,,,6.29,,,,,777.3,,60.2,57.0,78498.0,82954.0,8.9,37.3571,,,4456.0
273,LNS14000000,1970,M10,1970 Oct,5.5,1970-10-01,5.9,39.4,47.100,60.873,57.888,6.2,1083.461,1088.608,,,778.6,,60.4,57.0,78685.0,83276.0,8.7,36.6098,308982.0,,4591.0
274,LNS14000000,1970,M11,1970 Nov,5.9,1970-11-01,6.1,39.6,47.200,,,5.6,,,,,780.5,,60.4,56.9,78650.0,83548.0,9.3,36.3881,,,4898.0
275,LNS14000000,1970,M12,1970 Dec,6.1,1970-12-01,5.9,39.8,47.600,,,4.9,,,,,787.5,,60.4,56.7,78594.0,83670.0,9.8,37.2237,,,5076.0
276,LNS14000000,1971,M01,1971 Jan,5.9,1971-01-01,5.9,39.9,47.700,63.221,58.651,4.14,1121.847,1135.156,,,801.3,,60.4,56.8,78864.0,83850.0,10.5,37.5101,338598.0,,4986.0
277,LNS14000000,1971,M02,1971 Feb,5.9,1971-02-01,6.0,39.9,48.000,,,3.72,,,,,804.7,,60.1,56.6,78700.0,83603.0,10.4,37.4386,,,4903.0
278,LNS14000000,1971,M03,1971 Mar,6.0,1971-03-01,5.9,40.0,48.100,,,3.71,,,,,810.0,,60.0,56.4,78588.0,83575.0,10.6,37.398,,,4987.0
279,LNS14000000,1971,M04,1971 Apr,5.9,1971-04-01,5.9,40.1,48.300,62.894,63.296,4.16,1143.994,1156.271,,,814.9,,60.1,56.6,78987.0,83946.0,10.9,37.608,349437.0,,4959.0
280,LNS14000000,1971,M05,1971 May,5.9,1971-05-01,5.9,40.3,48.500,,,4.63,,,,,821.6,,60.2,56.6,79139.0,84135.0,11.2,37.7989,,,4996.0
281,LNS14000000,1971,M06,1971 Jun,5.9,1971-06-01,6.0,40.5,48.700,,,4.91,,,,,842.6,,59.8,56.2,78757.0,83706.0,11.6,37.9574,,,4949.0
282,LNS14000000,1971,M07,1971 Jul,6.0,1971-07-01,6.1,40.6,48.700,65.717,65.482,5.31,1165.451,1177.675,,,833.2,,60.1,56.5,79305.0,84340.0,11.5,37.8472,357289.0,,5035.0
283,LNS14000000,1971,M08,1971 Aug,6.1,1971-08-01,6.0,40.7,48.900,,,5.57,,,,,838.5,,60.2,56.6,79539.0,84673.0,11.5,37.6276,,,5134.0
284,LNS14000000,1971,M09,1971 Sep,6.0,1971-09-01,5.8,40.8,49.000,,,5.55,,,,,844.7,,60.1,56.6,79689.0,84731.0,11.9,38.2391,,,5042.0
